State_FIPS_Code,County_FIPS_Code,County,CHSI_State_Name,State,Poverty_%,Poverty,Population_Size,Min_Population_Size,Max_Population_Size,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Less_than_highschool_diploma,Highschool_diploma_only,college_associate_s_degree,Bachelor_degree_higher,adults_with_less_than_highschool,proper_adults_with_less_than_highschool,adults_highschool,proper_adults_highschool,adults_compl_associate_s_degree,proper_adults_compl_associate_s_degree,adults_bachelor_s_degree_higher,proper_adults_bachelor_s_degree_higher,total,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Median_Household_Income,Med_HH_Income_Percent_of_State_Total
1,1,Autauga,Alabama,AL,10.4,5055.648,48612,28447,55936,9.8,0.9,80.7,17.3,0.5,0.6,1.7,5012,12139,11132,7950,13.8,13.81381381,33.5,33.53353353,30.7,30.73073073,21.9,21.92192192,99.9,25731,24126,1605,6.2,25597,24097,1500,5.9,25308,23981,1327,5.2,54366,126.7
1,3,Baldwin,Alabama,AL,10.2,16583.772,162586,118395,277035,14.5,1.8,88.4,9.9,0.5,0.4,2.3,14615,38401,42104,38147,11,11,28.8,28.8,31.6,31.6,28.6,28.6,100,85018,79367,5651,6.6,86400,81084,5316,6.2,87316,82525,4791,5.5,49626,115.6
1,5,Barbour,Alabama,AL,22.1,6279.494,28414,27269,43226,11.6,1.6,52.2,46.8,0.4,0.3,3.1,4790,6300,5183,2563,25.4,25.42542543,33.4,33.43343343,27.5,27.52752753,13.6,13.61361361,99.9,9073,8142,931,10.3,8849,7913,936,10.6,8625,7854,771,8.9,34971,81.5
1,7,Bibb,Alabama,AL,16.8,3614.688,21516,8134,24778,10.9,1.2,76.8,22.5,0.3,0.1,1.4,3466,6283,4328,1606,22.1,22.1,40.1,40.1,27.6,27.6,10.2,10.2,100,8679,7990,689,7.9,8560,7942,618,7.2,8490,7929,561,6.6,39546,92.1
1,9,Blount,Alabama,AL,11.9,6631.275,55725,29009,53844,12.1,1.3,97.1,1.5,0.5,0.2,6.3,8567,13471,12225,4789,21.9,21.9,34.5,34.5,31.3,31.3,12.3,12.3,100,24810,23249,1561,6.3,24532,23023,1509,6.2,24352,23036,1316,5.4,45567,106.2
1,11,Bullock,Alabama,AL,26.2,2896.41,11055,6228,19495,10,2.2,27.8,71.4,0.4,0.2,5.9,2511,2353,1393,1026,34.5,34.5,32.3,32.3,19.1,19.1,14.1,14.1,100,4765,4317,448,9.4,4733,4314,419,8.9,4773,4402,371,7.8,26580,61.9
1,13,Butler,Alabama,AL,20,4153.2,20766,9226,23786,13.6,2.4,57.5,41.9,0.2,0.3,0.9,3288,5214,3528,2011,23.4,23.42342342,37.1,37.13713714,25.1,25.12512513,14.3,14.31431431,99.9,9120,8179,941,10.3,9272,8477,795,8.6,9142,8452,690,7.5,32512,75.8
1,15,Calhoun,Alabama,AL,16.4,18391.124,112141,111380,231954,12.7,1.5,78.3,19.7,0.4,0.8,2,15674,25495,24199,13299,19.9,19.9,32.4,32.4,30.8,30.8,16.9,16.9,100,48245,44017,4228,8.8,47240,43467,3773,8,46051,42837,3214,7,41123,95.8
1,17,Chambers,Alabama,AL,16.2,5744.52,35460,27028,48148,13.5,2.2,60.8,38.6,0.1,0.2,1.2,5367,8885,6658,2911,22.5,22.5,37.3,37.3,28,28,12.2,12.2,100,15229,14012,1217,8,15305,14276,1029,6.7,15100,14192,908,6,34116,79.5
1,19,Cherokee,Alabama,AL,15.2,3727.344,24522,9340,25391,15.2,1.4,93.3,5.5,0.3,0.3,1.1,3856,6747,5620,2583,20.5,20.5,35.9,35.9,29.9,29.9,13.7,13.7,100,11368,10615,753,6.6,11388,10725,663,5.8,11197,10588,609,5.4,38013,88.6
1,21,Chilton,Alabama,AL,14.9,6219.856,41744,29918,51327,11.3,1.2,88.3,10.5,0.3,0.4,3.7,6605,11753,7057,3978,22.5,22.5,40,40,24,24,13.5,13.5,100,19300,18031,1269,6.6,19099,17899,1200,6.3,19021,17943,1078,5.7,41450,96.6
1,23,Choctaw,Alabama,AL,18.7,2768.909,14807,6709,17773,13.7,2,55.7,43.9,0.1,0.1,0.8,2481,3368,2493,1222,25.9,25.9,35.2,35.2,26.1,26.1,12.8,12.8,100,4690,4256,434,9.3,4495,4088,407,9.1,4378,3979,399,9.1,35049,81.7
1,25,Clarke,Alabama,AL,19.2,5235.648,27269,27269,43226,12.4,1.8,55.8,43.7,0.2,0.2,0.7,3424,7566,4175,2055,19.9,19.91991992,43.9,43.94394394,24.2,24.22422422,11.9,11.91191191,99.9,8261,7121,1140,13.8,8157,7161,996,12.2,7994,7054,940,11.8,36620,85.3
1,27,Clay,Alabama,AL,14,1954.96,13964,9378,21479,14.9,2.5,84.2,15,0.3,0.1,2.1,2418,3487,2890,825,25.1,25.12512513,36.2,36.23623624,30,30.03003003,8.6,8.608608609,99.9,5378,4927,451,8.4,5514,5117,397,7.2,5526,5186,340,6.2,35940,83.7
1,29,Cleburne,Alabama,AL,14,2024.4,14460,6602,24509,12.8,1.4,95.3,3.8,0.3,0.2,1.8,2543,3982,2694,1089,24.7,24.7,38.6,38.6,26.1,26.1,10.6,10.6,100,5813,5366,447,7.7,5855,5467,388,6.6,5665,5324,341,6,40418,94.2
1,31,Coffee,Alabama,AL,13.7,6242.679,45567,29918,51327,12.9,1.5,77.9,18.5,0.9,1.2,3.2,5797,10241,10350,7975,16.9,16.9,29.8,29.8,30.1,30.1,23.2,23.2,100,20452,19042,1410,6.9,20232,18884,1348,6.7,20310,19109,1201,5.9,46931,109.4
1,33,Colbert,Alabama,AL,14,7652.4,54660,53309,92614,14,2,81.9,16.7,0.4,0.3,1.3,6222,12851,12230,6706,16.4,16.4,33.8,33.8,32.2,32.2,17.6,17.6,100,23822,21865,1957,8.2,24030,22034,1996,8.3,23586,21722,1864,7.9,43057,100.3
1,35,Conecuh,Alabama,AL,22,2916.54,13257,6228,19495,13.4,2.1,55.3,44.1,0.2,0.1,0.9,2142,3826,2219,743,24,24.02402402,42.8,42.84284284,24.8,24.82482482,8.3,8.308308308,99.9,4682,4178,504,10.8,4718,4229,489,10.4,4674,4245,429,9.2,29101,67.8
1,37,Coosa,Alabama,AL,13.4,1495.708,11162,6602,24509,13.8,1.8,67.6,31.6,0.3,0.1,1.5,1981,3249,2243,745,24.1,24.1,39.5,39.5,27.3,27.3,9.1,9.1,100,4438,4031,407,9.2,4468,4074,394,8.8,4431,4133,298,6.7,34679,80.8
1,39,Covington,Alabama,AL,17.5,6475.525,37003,27228,49644,15.5,2.5,86.1,12.6,0.5,0.3,0.9,5300,9025,8299,3854,20,20,34.1,34.1,31.3,31.3,14.6,14.6,100,16014,14719,1295,8.1,15914,14674,1240,7.8,15456,14355,1101,7.1,36149,84.2
1,41,Crenshaw,Alabama,AL,17.6,2415.952,13727,7147,20507,14.9,2.3,74.6,24.6,0.4,0.1,0.8,2205,3678,2456,1188,23.1,23.1,38.6,38.6,25.8,25.8,12.5,12.5,100,6288,5809,479,7.6,6298,5862,436,6.9,6352,5970,382,6,34445,80.3
1,43,Cullman,Alabama,AL,13.3,10624.838,79886,53309,92614,13.3,1.5,97.3,1.2,0.4,0.3,3.1,10219,18381,18394,8386,18.5,18.5,33.2,33.2,33.2,33.2,15.1,15.1,100,35663,33293,2370,6.6,35920,33738,2182,6.1,36181,34273,1908,5.3,39922,93
1,45,Dale,Alabama,AL,15.8,7702.184,48748,27640,49369,11.8,1.2,75.5,20.9,0.5,1.3,3.2,5062,10301,12178,5588,15.3,15.28471528,31.1,31.06893107,36.8,36.76323676,16.9,16.88311688,100.1,20688,19157,1531,7.4,20322,18877,1445,7.1,19758,18503,1255,6.4,41940,97.7
1,47,Dallas,Alabama,AL,25,11091.5,44366,25732,47941,12.1,1.5,32.4,66.9,0.1,0.3,0.6,6183,9811,7699,4006,22.3,22.3,35.4,35.4,27.8,27.8,14.5,14.5,100,16247,14254,1993,12.3,16010,14203,1807,11.3,15566,14064,1502,9.6,26602,62
1,49,DeKalb,Alabama,AL,15.1,10157.921,67271,57558,94198,12.3,1.6,96,1.8,0.8,0.3,8.8,12650,16418,12689,5324,26.9,26.87312687,34.9,34.86513487,27,26.97302697,11.3,11.28871129,100.1,28946,26736,2210,7.6,28952,26955,1997,6.9,28858,27118,1740,6,36241,84.4
1,51,Elmore,Alabama,AL,12.5,9242.125,73937,53919,98288,9.8,1.2,77.3,20.7,0.4,0.5,1.7,6924,19002,16489,11549,12.8,12.8,35.2,35.2,30.6,30.6,21.4,21.4,100,36816,34544,2272,6.2,36550,34455,2095,5.7,36075,34236,1839,5.1,54298,126.5
1,53,Escambia,Alabama,AL,18.6,7083.252,38082,27269,43226,12.5,1.7,64.3,31.7,2.9,0.3,1,5554,10431,6667,3242,21.4,21.42142142,40.3,40.34034034,25.7,25.72572573,12.5,12.51251251,99.9,14248,13021,1227,8.6,14369,13215,1154,8,14575,13555,1020,7,37077,86.4
1,55,Etowah,Alabama,AL,15.7,16200.673,103189,111380,231954,13.9,1.8,83.8,14.6,0.3,0.5,2.4,12837,23147,24606,11046,17.9,17.91791792,32.3,32.33233233,34.3,34.33433433,15.4,15.41541542,99.9,43729,40405,3324,7.6,43730,40639,3091,7.1,43203,40559,2644,6.1,39904,93
1,57,Fayette,Alabama,AL,16.1,2934.708,18228,9378,21479,13.6,2.4,87.4,11.8,0.2,0.3,0.9,2853,4543,2890,1649,23.9,23.9,38.1,38.1,24.2,24.2,13.8,13.8,100,6386,5855,531,8.3,6351,5851,500,7.9,6396,5948,448,7,35664,83.1
1,59,Franklin,Alabama,AL,17.4,5348.238,30737,28892,46496,13.7,1.5,94.1,4.2,0.4,0.6,10.7,5416,7706,5726,2314,25.6,25.6,36.4,36.4,27.1,27.1,10.9,10.9,100,13639,12537,1102,8.1,13719,12654,1065,7.8,13615,12744,871,6.4,33881,78.9
1,61,Geneva,Alabama,AL,17.6,4529.36,25735,9340,25391,15.1,2.1,87.8,10.8,0.7,0.2,2,4108,7221,5298,2106,21.9,21.92192192,38.5,38.53853854,28.3,28.32832833,11.2,11.21121121,99.9,11011,10243,768,7,10794,10071,723,6.7,10806,10173,633,5.9,34425,80.2
1,63,Greene,Alabama,AL,24.9,2405.589,9661,6228,19495,12,2.1,19.9,79.7,0.1,0.2,0.7,1468,2159,1583,678,24.9,24.9,36.7,36.7,26.9,26.9,11.5,11.5,100,2988,2605,383,12.8,2987,2613,374,12.5,2895,2576,319,11,26504,61.8
1,65,Hale,Alabama,AL,20.6,3773.096,18316,9226,23786,10.9,1.7,40.3,59.2,0.1,0.2,0.9,2130,4225,2560,1449,20.6,20.57942058,40.8,40.75924076,24.7,24.67532468,14,13.98601399,100.1,6190,5468,722,11.7,6035,5437,598,9.9,6102,5624,478,7.8,33315,77.6
1,67,Henry,Alabama,AL,16.3,2707.43,16610,9378,21479,13.9,2.1,67.6,31.7,0.2,0,2.1,2519,4407,3319,2062,20.5,20.47952048,35.8,35.76423576,27,26.97302697,16.8,16.78321678,100.1,6933,6400,533,7.7,6778,6268,510,7.5,6735,6279,456,6.8,39930,93
1,69,Houston,Alabama,AL,15.3,14420.097,94249,56580,94249,12.1,1.8,72.2,25.9,0.4,0.7,1.6,10952,23629,21152,13990,15.7,15.7,33.9,33.9,30.3,30.3,20.1,20.1,100,45579,42413,3166,6.9,45161,42080,3081,6.8,44743,41978,2765,6.2,40124,93.5
1,71,Jackson,Alabama,AL,14.5,7779.25,53650,62826,98960,13.1,1.5,92.6,3.8,1.6,0.3,1.6,9187,13893,9278,4812,24.7,24.7,37.4,37.4,25,25,12.9,12.9,100,23615,21750,1865,7.9,23453,21744,1709,7.3,23512,21963,1549,6.6,36923,86
1,73,Jefferson,Alabama,AL,14.4,94640.976,657229,550521,928032,11.7,1.7,56.8,41.2,0.2,1.1,2.3,54313,117854,136556,134400,12.3,12.3,26.6,26.6,30.8,30.8,30.3,30.3,100,314415,293461,20954,6.7,312201,292502,19699,6.3,309229,291303,17926,5.8,44852,104.5
1,75,Lamar,Alabama,AL,16.1,2408.882,14962,9378,21479,15.1,2.1,88.1,11.4,0.2,0.1,1.5,2237,3863,2861,1151,22.1,22.1,38.2,38.2,28.3,28.3,11.4,11.4,100,5785,5376,409,7.1,5626,5232,394,7,5633,5278,355,6.3,34553,80.5
1,77,Lauderdale,Alabama,AL,15.6,13679.796,87691,53309,92614,14.3,1.7,88.9,9.7,0.3,0.4,1.2,10016,21065,17779,13900,16,16,33.6,33.6,28.3,28.3,22.1,22.1,100,43018,39952,3066,7.1,43482,40346,3136,7.2,42714,39750,2964,6.9,41324,96.3
1,79,Lawrence,Alabama,AL,14.4,4983.12,34605,29918,51327,11.5,1.2,79.5,12.1,5.4,0.1,1.4,5130,9224,6410,2647,21.9,21.9,39.4,39.4,27.4,27.4,11.3,11.3,100,14239,13050,1189,8.4,14025,12867,1158,8.3,13864,12802,1062,7.7,41574,96.9
1,81,Lee,Alabama,AL,15.1,18611.354,123254,62826,98960,7.6,0.9,74.1,23,0.2,1.8,1.6,10676,22256,24216,28447,12.5,12.5,26,26,28.3,28.3,33.2,33.2,100,70309,66163,4146,5.9,71372,67359,4013,5.6,71548,67888,3660,5.1,41256,96.1
